,Name,A1,A2,B,X1,X2,X3,X4
4653,KRbMgBr2ICl,K,Rb,Mg,I,Cl,Br,Br
4654,KRbMgF2IBr,K,Rb,Mg,I,Br,F,F
4655,KRbMgCl2IBr,K,Rb,Mg,I,Br,Cl,Cl
4656,KRbMnBr2FCl,K,Rb,Mn,F,Cl,Br,Br
4657,KRbMnI2FCl,K,Rb,Mn,F,Cl,I,I
4658,KRbMnCl2FBr,K,Rb,Mn,F,Br,Cl,Cl
4659,KRbMnI2FBr,K,Rb,Mn,F,Br,I,I
4660,KRbMnCl2FI,K,Rb,Mn,F,I,Cl,Cl
4661,KRbMnBr2FI,K,Rb,Mn,F,I,Br,Br
4662,KRbMnBr2ClF,K,Rb,Mn,Cl,F,Br,Br
4663,KRbMnI2ClF,K,Rb,Mn,Cl,F,I,I
4664,KRbMnF2ClBr,K,Rb,Mn,Cl,Br,F,F
4665,KRbMnI2ClBr,K,Rb,Mn,Cl,Br,I,I
4666,KRbMnF2ClI,K,Rb,Mn,Cl,I,F,F
4667,KRbMnBr2ClI,K,Rb,Mn,Cl,I,Br,Br
4668,KRbMnCl2BrF,K,Rb,Mn,Br,F,Cl,Cl
4669,KRbMnI2BrF,K,Rb,Mn,Br,F,I,I
4670,KRbMnF2BrCl,K,Rb,Mn,Br,Cl,F,F
4671,KRbMnI2BrCl,K,Rb,Mn,Br,Cl,I,I
4672,KRbMnF2BrI,K,Rb,Mn,Br,I,F,F
4673,KRbMnCl2BrI,K,Rb,Mn,Br,I,Cl,Cl
4674,KRbMnCl2IF,K,Rb,Mn,I,F,Cl,Cl
4675,KRbMnBr2IF,K,Rb,Mn,I,F,Br,Br
4676,KRbMnF2ICl,K,Rb,Mn,I,Cl,F,F
4677,KRbMnBr2ICl,K,Rb,Mn,I,Cl,Br,Br
4678,KRbMnF2IBr,K,Rb,Mn,I,Br,F,F
4679,KRbMnCl2IBr,K,Rb,Mn,I,Br,Cl,Cl
4680,KRbNiBr2FCl,K,Rb,Ni,F,Cl,Br,Br
4681,KRbNiI2FCl,K,Rb,Ni,F,Cl,I,I
4682,KRbNiCl2FBr,K,Rb,Ni,F,Br,Cl,Cl
4683,KRbNiI2FBr,K,Rb,Ni,F,Br,I,I
4684,KRbNiCl2FI,K,Rb,Ni,F,I,Cl,Cl
4685,KRbNiBr2FI,K,Rb,Ni,F,I,Br,Br
4686,KRbNiBr2ClF,K,Rb,Ni,Cl,F,Br,Br
4687,KRbNiI2ClF,K,Rb,Ni,Cl,F,I,I
4688,KRbNiF2ClBr,K,Rb,Ni,Cl,Br,F,F
4689,KRbNiI2ClBr,K,Rb,Ni,Cl,Br,I,I
4690,KRbNiF2ClI,K,Rb,Ni,Cl,I,F,F
4691,KRbNiBr2ClI,K,Rb,Ni,Cl,I,Br,Br
4692,KRbNiCl2BrF,K,Rb,Ni,Br,F,Cl,Cl
4693,KRbNiI2BrF,K,Rb,Ni,Br,F,I,I
4694,KRbNiF2BrCl,K,Rb,Ni,Br,Cl,F,F
4695,KRbNiI2BrCl,K,Rb,Ni,Br,Cl,I,I
4696,KRbNiF2BrI,K,Rb,Ni,Br,I,F,F
4697,KRbNiCl2BrI,K,Rb,Ni,Br,I,Cl,Cl
4698,KRbNiCl2IF,K,Rb,Ni,I,F,Cl,Cl
4699,KRbNiBr2IF,K,Rb,Ni,I,F,Br,Br
4700,KRbNiF2ICl,K,Rb,Ni,I,Cl,F,F
4701,KRbNiBr2ICl,K,Rb,Ni,I,Cl,Br,Br
4702,KRbNiF2IBr,K,Rb,Ni,I,Br,F,F
4703,KRbNiCl2IBr,K,Rb,Ni,I,Br,Cl,Cl
4704,KCsGeBr2FCl,K,Cs,Ge,F,Cl,Br,Br
4705,KCsGeI2FCl,K,Cs,Ge,F,Cl,I,I
4706,KCsGeCl2FBr,K,Cs,Ge,F,Br,Cl,Cl
4707,KCsGeI2FBr,K,Cs,Ge,F,Br,I,I
4708,KCsGeCl2FI,K,Cs,Ge,F,I,Cl,Cl
4709,KCsGeBr2FI,K,Cs,Ge,F,I,Br,Br
4710,KCsGeBr2ClF,K,Cs,Ge,Cl,F,Br,Br
4711,KCsGeI2ClF,K,Cs,Ge,Cl,F,I,I
4712,KCsGeF2ClBr,K,Cs,Ge,Cl,Br,F,F
4713,KCsGeI2ClBr,K,Cs,Ge,Cl,Br,I,I
4714,KCsGeF2ClI,K,Cs,Ge,Cl,I,F,F
4715,KCsGeBr2ClI,K,Cs,Ge,Cl,I,Br,Br
4716,KCsGeCl2BrF,K,Cs,Ge,Br,F,Cl,Cl
4717,KCsGeI2BrF,K,Cs,Ge,Br,F,I,I
4718,KCsGeF2BrCl,K,Cs,Ge,Br,Cl,F,F
4719,KCsGeI2BrCl,K,Cs,Ge,Br,Cl,I,I
4720,KCsGeF2BrI,K,Cs,Ge,Br,I,F,F
4721,KCsGeCl2BrI,K,Cs,Ge,Br,I,Cl,Cl
4722,KCsGeCl2IF,K,Cs,Ge,I,F,Cl,Cl
4723,KCsGeBr2IF,K,Cs,Ge,I,F,Br,Br
4724,KCsGeF2ICl,K,Cs,Ge,I,Cl,F,F
4725,KCsGeBr2ICl,K,Cs,Ge,I,Cl,Br,Br
4726,KCsGeF2IBr,K,Cs,Ge,I,Br,F,F
4727,KCsGeCl2IBr,K,Cs,Ge,I,Br,Cl,Cl
4728,KCsSnBr2FCl,K,Cs,Sn,F,Cl,Br,Br
4729,KCsSnI2FCl,K,Cs,Sn,F,Cl,I,I
4730,KCsSnCl2FBr,K,Cs,Sn,F,Br,Cl,Cl
4731,KCsSnI2FBr,K,Cs,Sn,F,Br,I,I
4732,KCsSnCl2FI,K,Cs,Sn,F,I,Cl,Cl
4733,KCsSnBr2FI,K,Cs,Sn,F,I,Br,Br
4734,KCsSnBr2ClF,K,Cs,Sn,Cl,F,Br,Br
4735,KCsSnI2ClF,K,Cs,Sn,Cl,F,I,I
4736,KCsSnF2ClBr,K,Cs,Sn,Cl,Br,F,F
4737,KCsSnI2ClBr,K,Cs,Sn,Cl,Br,I,I
4738,KCsSnF2ClI,K,Cs,Sn,Cl,I,F,F
4739,KCsSnBr2ClI,K,Cs,Sn,Cl,I,Br,Br
4740,KCsSnCl2BrF,K,Cs,Sn,Br,F,Cl,Cl
4741,KCsSnI2BrF,K,Cs,Sn,Br,F,I,I
4742,KCsSnF2BrCl,K,Cs,Sn,Br,Cl,F,F
4743,KCsSnI2BrCl,K,Cs,Sn,Br,Cl,I,I
4744,KCsSnF2BrI,K,Cs,Sn,Br,I,F,F
4745,KCsSnCl2BrI,K,Cs,Sn,Br,I,Cl,Cl
4746,KCsSnCl2IF,K,Cs,Sn,I,F,Cl,Cl
4747,KCsSnBr2IF,K,Cs,Sn,I,F,Br,Br
4748,KCsSnF2ICl,K,Cs,Sn,I,Cl,F,F
4749,KCsSnBr2ICl,K,Cs,Sn,I,Cl,Br,Br
4750,KCsSnF2IBr,K,Cs,Sn,I,Br,F,F
4751,KCsSnCl2IBr,K,Cs,Sn,I,Br,Cl,Cl
4752,KCsPbBr2FCl,K,Cs,Pb,F,Cl,Br,Br
4753,KCsPbI2FCl,K,Cs,Pb,F,Cl,I,I
4754,KCsPbCl2FBr,K,Cs,Pb,F,Br,Cl,Cl
4755,KCsPbI2FBr,K,Cs,Pb,F,Br,I,I
4756,KCsPbCl2FI,K,Cs,Pb,F,I,Cl,Cl
4757,KCsPbBr2FI,K,Cs,Pb,F,I,Br,Br
4758,KCsPbBr2ClF,K,Cs,Pb,Cl,F,Br,Br
4759,KCsPbI2ClF,K,Cs,Pb,Cl,F,I,I
4760,KCsPbF2ClBr,K,Cs,Pb,Cl,Br,F,F
4761,KCsPbI2ClBr,K,Cs,Pb,Cl,Br,I,I
4762,KCsPbF2ClI,K,Cs,Pb,Cl,I,F,F
4763,KCsPbBr2ClI,K,Cs,Pb,Cl,I,Br,Br
4764,KCsPbCl2BrF,K,Cs,Pb,Br,F,Cl,Cl
4765,KCsPbI2BrF,K,Cs,Pb,Br,F,I,I
4766,KCsPbF2BrCl,K,Cs,Pb,Br,Cl,F,F
4767,KCsPbI2BrCl,K,Cs,Pb,Br,Cl,I,I
4768,KCsPbF2BrI,K,Cs,Pb,Br,I,F,F
4769,KCsPbCl2BrI,K,Cs,Pb,Br,I,Cl,Cl
4770,KCsPbCl2IF,K,Cs,Pb,I,F,Cl,Cl
4771,KCsPbBr2IF,K,Cs,Pb,I,F,Br,Br
4772,KCsPbF2ICl,K,Cs,Pb,I,Cl,F,F
4773,KCsPbBr2ICl,K,Cs,Pb,I,Cl,Br,Br
4774,KCsPbF2IBr,K,Cs,Pb,I,Br,F,F
4775,KCsPbCl2IBr,K,Cs,Pb,I,Br,Cl,Cl
4776,KCsBaBr2FCl,K,Cs,Ba,F,Cl,Br,Br
4777,KCsBaI2FCl,K,Cs,Ba,F,Cl,I,I
4778,KCsBaCl2FBr,K,Cs,Ba,F,Br,Cl,Cl
4779,KCsBaI2FBr,K,Cs,Ba,F,Br,I,I
4780,KCsBaCl2FI,K,Cs,Ba,F,I,Cl,Cl
4781,KCsBaBr2FI,K,Cs,Ba,F,I,Br,Br
4782,KCsBaBr2ClF,K,Cs,Ba,Cl,F,Br,Br
4783,KCsBaI2ClF,K,Cs,Ba,Cl,F,I,I
4784,KCsBaF2ClBr,K,Cs,Ba,Cl,Br,F,F
4785,KCsBaI2ClBr,K,Cs,Ba,Cl,Br,I,I
4786,KCsBaF2ClI,K,Cs,Ba,Cl,I,F,F
4787,KCsBaBr2ClI,K,Cs,Ba,Cl,I,Br,Br
4788,KCsBaCl2BrF,K,Cs,Ba,Br,F,Cl,Cl
4789,KCsBaI2BrF,K,Cs,Ba,Br,F,I,I
4790,KCsBaF2BrCl,K,Cs,Ba,Br,Cl,F,F
4791,KCsBaI2BrCl,K,Cs,Ba,Br,Cl,I,I
4792,KCsBaF2BrI,K,Cs,Ba,Br,I,F,F
4793,KCsBaCl2BrI,K,Cs,Ba,Br,I,Cl,Cl
4794,KCsBaCl2IF,K,Cs,Ba,I,F,Cl,Cl
4795,KCsBaBr2IF,K,Cs,Ba,I,F,Br,Br
4796,KCsBaF2ICl,K,Cs,Ba,I,Cl,F,F
4797,KCsBaBr2ICl,K,Cs,Ba,I,Cl,Br,Br
4798,KCsBaF2IBr,K,Cs,Ba,I,Br,F,F
4799,KCsBaCl2IBr,K,Cs,Ba,I,Br,Cl,Cl
4800,KCsZnBr2FCl,K,Cs,Zn,F,Cl,Br,Br
4801,KCsZnI2FCl,K,Cs,Zn,F,Cl,I,I
4802,KCsZnCl2FBr,K,Cs,Zn,F,Br,Cl,Cl
4803,KCsZnI2FBr,K,Cs,Zn,F,Br,I,I
4804,KCsZnCl2FI,K,Cs,Zn,F,I,Cl,Cl
4805,KCsZnBr2FI,K,Cs,Zn,F,I,Br,Br
4806,KCsZnBr2ClF,K,Cs,Zn,Cl,F,Br,Br
4807,KCsZnI2ClF,K,Cs,Zn,Cl,F,I,I
4808,KCsZnF2ClBr,K,Cs,Zn,Cl,Br,F,F
4809,KCsZnI2ClBr,K,Cs,Zn,Cl,Br,I,I
4810,KCsZnF2ClI,K,Cs,Zn,Cl,I,F,F
4811,KCsZnBr2ClI,K,Cs,Zn,Cl,I,Br,Br
4812,KCsZnCl2BrF,K,Cs,Zn,Br,F,Cl,Cl
4813,KCsZnI2BrF,K,Cs,Zn,Br,F,I,I
4814,KCsZnF2BrCl,K,Cs,Zn,Br,Cl,F,F
4815,KCsZnI2BrCl,K,Cs,Zn,Br,Cl,I,I
4816,KCsZnF2BrI,K,Cs,Zn,Br,I,F,F
4817,KCsZnCl2BrI,K,Cs,Zn,Br,I,Cl,Cl
4818,KCsZnCl2IF,K,Cs,Zn,I,F,Cl,Cl
4819,KCsZnBr2IF,K,Cs,Zn,I,F,Br,Br
4820,KCsZnF2ICl,K,Cs,Zn,I,Cl,F,F
4821,KCsZnBr2ICl,K,Cs,Zn,I,Cl,Br,Br
4822,KCsZnF2IBr,K,Cs,Zn,I,Br,F,F
4823,KCsZnCl2IBr,K,Cs,Zn,I,Br,Cl,Cl
4824,KCsCaBr2FCl,K,Cs,Ca,F,Cl,Br,Br
4825,KCsCaI2FCl,K,Cs,Ca,F,Cl,I,I
4826,KCsCaCl2FBr,K,Cs,Ca,F,Br,Cl,Cl
4827,KCsCaI2FBr,K,Cs,Ca,F,Br,I,I
4828,KCsCaCl2FI,K,Cs,Ca,F,I,Cl,Cl
4829,KCsCaBr2FI,K,Cs,Ca,F,I,Br,Br
4830,KCsCaBr2ClF,K,Cs,Ca,Cl,F,Br,Br
4831,KCsCaI2ClF,K,Cs,Ca,Cl,F,I,I
4832,KCsCaF2ClBr,K,Cs,Ca,Cl,Br,F,F
4833,KCsCaI2ClBr,K,Cs,Ca,Cl,Br,I,I
4834,KCsCaF2ClI,K,Cs,Ca,Cl,I,F,F
4835,KCsCaBr2ClI,K,Cs,Ca,Cl,I,Br,Br
4836,KCsCaCl2BrF,K,Cs,Ca,Br,F,Cl,Cl
4837,KCsCaI2BrF,K,Cs,Ca,Br,F,I,I
4838,KCsCaF2BrCl,K,Cs,Ca,Br,Cl,F,F
4839,KCsCaI2BrCl,K,Cs,Ca,Br,Cl,I,I
4840,KCsCaF2BrI,K,Cs,Ca,Br,I,F,F
4841,KCsCaCl2BrI,K,Cs,Ca,Br,I,Cl,Cl
4842,KCsCaCl2IF,K,Cs,Ca,I,F,Cl,Cl
4843,KCsCaBr2IF,K,Cs,Ca,I,F,Br,Br
4844,KCsCaF2ICl,K,Cs,Ca,I,Cl,F,F
4845,KCsCaBr2ICl,K,Cs,Ca,I,Cl,Br,Br
4846,KCsCaF2IBr,K,Cs,Ca,I,Br,F,F
4847,KCsCaCl2IBr,K,Cs,Ca,I,Br,Cl,Cl
4848,KCsCdBr2FCl,K,Cs,Cd,F,Cl,Br,Br
4849,KCsCdI2FCl,K,Cs,Cd,F,Cl,I,I
4850,KCsCdCl2FBr,K,Cs,Cd,F,Br,Cl,Cl
4851,KCsCdI2FBr,K,Cs,Cd,F,Br,I,I
4852,KCsCdCl2FI,K,Cs,Cd,F,I,Cl,Cl
4853,KCsCdBr2FI,K,Cs,Cd,F,I,Br,Br
4854,KCsCdBr2ClF,K,Cs,Cd,Cl,F,Br,Br
4855,KCsCdI2ClF,K,Cs,Cd,Cl,F,I,I
4856,KCsCdF2ClBr,K,Cs,Cd,Cl,Br,F,F
4857,KCsCdI2ClBr,K,Cs,Cd,Cl,Br,I,I
4858,KCsCdF2ClI,K,Cs,Cd,Cl,I,F,F
4859,KCsCdBr2ClI,K,Cs,Cd,Cl,I,Br,Br
4860,KCsCdCl2BrF,K,Cs,Cd,Br,F,Cl,Cl
4861,KCsCdI2BrF,K,Cs,Cd,Br,F,I,I
4862,KCsCdF2BrCl,K,Cs,Cd,Br,Cl,F,F
4863,KCsCdI2BrCl,K,Cs,Cd,Br,Cl,I,I
4864,KCsCdF2BrI,K,Cs,Cd,Br,I,F,F
4865,KCsCdCl2BrI,K,Cs,Cd,Br,I,Cl,Cl
4866,KCsCdCl2IF,K,Cs,Cd,I,F,Cl,Cl
4867,KCsCdBr2IF,K,Cs,Cd,I,F,Br,Br
4868,KCsCdF2ICl,K,Cs,Cd,I,Cl,F,F
4869,KCsCdBr2ICl,K,Cs,Cd,I,Cl,Br,Br
4870,KCsCdF2IBr,K,Cs,Cd,I,Br,F,F
4871,KCsCdCl2IBr,K,Cs,Cd,I,Br,Cl,Cl
4872,KCsCoBr2FCl,K,Cs,Co,F,Cl,Br,Br
4873,KCsCoI2FCl,K,Cs,Co,F,Cl,I,I
4874,KCsCoCl2FBr,K,Cs,Co,F,Br,Cl,Cl
4875,KCsCoI2FBr,K,Cs,Co,F,Br,I,I
4876,KCsCoCl2FI,K,Cs,Co,F,I,Cl,Cl
4877,KCsCoBr2FI,K,Cs,Co,F,I,Br,Br
4878,KCsCoBr2ClF,K,Cs,Co,Cl,F,Br,Br
4879,KCsCoI2ClF,K,Cs,Co,Cl,F,I,I
4880,KCsCoF2ClBr,K,Cs,Co,Cl,Br,F,F
4881,KCsCoI2ClBr,K,Cs,Co,Cl,Br,I,I
4882,KCsCoF2ClI,K,Cs,Co,Cl,I,F,F
4883,KCsCoBr2ClI,K,Cs,Co,Cl,I,Br,Br
4884,KCsCoCl2BrF,K,Cs,Co,Br,F,Cl,Cl
4885,KCsCoI2BrF,K,Cs,Co,Br,F,I,I
4886,KCsCoF2BrCl,K,Cs,Co,Br,Cl,F,F
4887,KCsCoI2BrCl,K,Cs,Co,Br,Cl,I,I
4888,KCsCoF2BrI,K,Cs,Co,Br,I,F,F
4889,KCsCoCl2BrI,K,Cs,Co,Br,I,Cl,Cl
4890,KCsCoCl2IF,K,Cs,Co,I,F,Cl,Cl
4891,KCsCoBr2IF,K,Cs,Co,I,F,Br,Br
4892,KCsCoF2ICl,K,Cs,Co,I,Cl,F,F
4893,KCsCoBr2ICl,K,Cs,Co,I,Cl,Br,Br
4894,KCsCoF2IBr,K,Cs,Co,I,Br,F,F
4895,KCsCoCl2IBr,K,Cs,Co,I,Br,Cl,Cl
4896,KCsCrBr2FCl,K,Cs,Cr,F,Cl,Br,Br
4897,KCsCrI2FCl,K,Cs,Cr,F,Cl,I,I
4898,KCsCrCl2FBr,K,Cs,Cr,F,Br,Cl,Cl
4899,KCsCrI2FBr,K,Cs,Cr,F,Br,I,I
4900,KCsCrCl2FI,K,Cs,Cr,F,I,Cl,Cl
4901,KCsCrBr2FI,K,Cs,Cr,F,I,Br,Br
4902,KCsCrBr2ClF,K,Cs,Cr,Cl,F,Br,Br
4903,KCsCrI2ClF,K,Cs,Cr,Cl,F,I,I
4904,KCsCrF2ClBr,K,Cs,Cr,Cl,Br,F,F
4905,KCsCrI2ClBr,K,Cs,Cr,Cl,Br,I,I
4906,KCsCrF2ClI,K,Cs,Cr,Cl,I,F,F
4907,KCsCrBr2ClI,K,Cs,Cr,Cl,I,Br,Br
4908,KCsCrCl2BrF,K,Cs,Cr,Br,F,Cl,Cl
4909,KCsCrI2BrF,K,Cs,Cr,Br,F,I,I
4910,KCsCrF2BrCl,K,Cs,Cr,Br,Cl,F,F
4911,KCsCrI2BrCl,K,Cs,Cr,Br,Cl,I,I
4912,KCsCrF2BrI,K,Cs,Cr,Br,I,F,F
4913,KCsCrCl2BrI,K,Cs,Cr,Br,I,Cl,Cl
4914,KCsCrCl2IF,K,Cs,Cr,I,F,Cl,Cl
4915,KCsCrBr2IF,K,Cs,Cr,I,F,Br,Br
4916,KCsCrF2ICl,K,Cs,Cr,I,Cl,F,F
4917,KCsCrBr2ICl,K,Cs,Cr,I,Cl,Br,Br
4918,KCsCrF2IBr,K,Cs,Cr,I,Br,F,F
4919,KCsCrCl2IBr,K,Cs,Cr,I,Br,Cl,Cl
4920,KCsCuBr2FCl,K,Cs,Cu,F,Cl,Br,Br
4921,KCsCuI2FCl,K,Cs,Cu,F,Cl,I,I
4922,KCsCuCl2FBr,K,Cs,Cu,F,Br,Cl,Cl
4923,KCsCuI2FBr,K,Cs,Cu,F,Br,I,I
4924,KCsCuCl2FI,K,Cs,Cu,F,I,Cl,Cl
4925,KCsCuBr2FI,K,Cs,Cu,F,I,Br,Br
4926,KCsCuBr2ClF,K,Cs,Cu,Cl,F,Br,Br
4927,KCsCuI2ClF,K,Cs,Cu,Cl,F,I,I
4928,KCsCuF2ClBr,K,Cs,Cu,Cl,Br,F,F
4929,KCsCuI2ClBr,K,Cs,Cu,Cl,Br,I,I
4930,KCsCuF2ClI,K,Cs,Cu,Cl,I,F,F
4931,KCsCuBr2ClI,K,Cs,Cu,Cl,I,Br,Br
4932,KCsCuCl2BrF,K,Cs,Cu,Br,F,Cl,Cl
4933,KCsCuI2BrF,K,Cs,Cu,Br,F,I,I
4934,KCsCuF2BrCl,K,Cs,Cu,Br,Cl,F,F
4935,KCsCuI2BrCl,K,Cs,Cu,Br,Cl,I,I
4936,KCsCuF2BrI,K,Cs,Cu,Br,I,F,F
4937,KCsCuCl2BrI,K,Cs,Cu,Br,I,Cl,Cl
4938,KCsCuCl2IF,K,Cs,Cu,I,F,Cl,Cl
4939,KCsCuBr2IF,K,Cs,Cu,I,F,Br,Br
4940,KCsCuF2ICl,K,Cs,Cu,I,Cl,F,F
4941,KCsCuBr2ICl,K,Cs,Cu,I,Cl,Br,Br
4942,KCsCuF2IBr,K,Cs,Cu,I,Br,F,F
4943,KCsCuCl2IBr,K,Cs,Cu,I,Br,Cl,Cl
4944,KCsFeBr2FCl,K,Cs,Fe,F,Cl,Br,Br
4945,KCsFeI2FCl,K,Cs,Fe,F,Cl,I,I
4946,KCsFeCl2FBr,K,Cs,Fe,F,Br,Cl,Cl
4947,KCsFeI2FBr,K,Cs,Fe,F,Br,I,I
4948,KCsFeCl2FI,K,Cs,Fe,F,I,Cl,Cl
4949,KCsFeBr2FI,K,Cs,Fe,F,I,Br,Br
4950,KCsFeBr2ClF,K,Cs,Fe,Cl,F,Br,Br
4951,KCsFeI2ClF,K,Cs,Fe,Cl,F,I,I
4952,KCsFeF2ClBr,K,Cs,Fe,Cl,Br,F,F
4953,KCsFeI2ClBr,K,Cs,Fe,Cl,Br,I,I
4954,KCsFeF2ClI,K,Cs,Fe,Cl,I,F,F
4955,KCsFeBr2ClI,K,Cs,Fe,Cl,I,Br,Br
4956,KCsFeCl2BrF,K,Cs,Fe,Br,F,Cl,Cl
4957,KCsFeI2BrF,K,Cs,Fe,Br,F,I,I
4958,KCsFeF2BrCl,K,Cs,Fe,Br,Cl,F,F
4959,KCsFeI2BrCl,K,Cs,Fe,Br,Cl,I,I
4960,KCsFeF2BrI,K,Cs,Fe,Br,I,F,F
4961,KCsFeCl2BrI,K,Cs,Fe,Br,I,Cl,Cl
4962,KCsFeCl2IF,K,Cs,Fe,I,F,Cl,Cl
4963,KCsFeBr2IF,K,Cs,Fe,I,F,Br,Br
4964,KCsFeF2ICl,K,Cs,Fe,I,Cl,F,F
4965,KCsFeBr2ICl,K,Cs,Fe,I,Cl,Br,Br
4966,KCsFeF2IBr,K,Cs,Fe,I,Br,F,F
4967,KCsFeCl2IBr,K,Cs,Fe,I,Br,Cl,Cl
4968,KCsMgBr2FCl,K,Cs,Mg,F,Cl,Br,Br
4969,KCsMgI2FCl,K,Cs,Mg,F,Cl,I,I
4970,KCsMgCl2FBr,K,Cs,Mg,F,Br,Cl,Cl
4971,KCsMgI2FBr,K,Cs,Mg,F,Br,I,I
4972,KCsMgCl2FI,K,Cs,Mg,F,I,Cl,Cl
4973,KCsMgBr2FI,K,Cs,Mg,F,I,Br,Br
4974,KCsMgBr2ClF,K,Cs,Mg,Cl,F,Br,Br
4975,KCsMgI2ClF,K,Cs,Mg,Cl,F,I,I
4976,KCsMgF2ClBr,K,Cs,Mg,Cl,Br,F,F
4977,KCsMgI2ClBr,K,Cs,Mg,Cl,Br,I,I
4978,KCsMgF2ClI,K,Cs,Mg,Cl,I,F,F
4979,KCsMgBr2ClI,K,Cs,Mg,Cl,I,Br,Br
4980,KCsMgCl2BrF,K,Cs,Mg,Br,F,Cl,Cl
4981,KCsMgI2BrF,K,Cs,Mg,Br,F,I,I
4982,KCsMgF2BrCl,K,Cs,Mg,Br,Cl,F,F
4983,KCsMgI2BrCl,K,Cs,Mg,Br,Cl,I,I
4984,KCsMgF2BrI,K,Cs,Mg,Br,I,F,F
4985,KCsMgCl2BrI,K,Cs,Mg,Br,I,Cl,Cl
4986,KCsMgCl2IF,K,Cs,Mg,I,F,Cl,Cl
4987,KCsMgBr2IF,K,Cs,Mg,I,F,Br,Br
4988,KCsMgF2ICl,K,Cs,Mg,I,Cl,F,F
4989,KCsMgBr2ICl,K,Cs,Mg,I,Cl,Br,Br
4990,KCsMgF2IBr,K,Cs,Mg,I,Br,F,F
4991,KCsMgCl2IBr,K,Cs,Mg,I,Br,Cl,Cl
4992,KCsMnBr2FCl,K,Cs,Mn,F,Cl,Br,Br
4993,KCsMnI2FCl,K,Cs,Mn,F,Cl,I,I
4994,KCsMnCl2FBr,K,Cs,Mn,F,Br,Cl,Cl
4995,KCsMnI2FBr,K,Cs,Mn,F,Br,I,I
4996,KCsMnCl2FI,K,Cs,Mn,F,I,Cl,Cl
4997,KCsMnBr2FI,K,Cs,Mn,F,I,Br,Br
4998,KCsMnBr2ClF,K,Cs,Mn,Cl,F,Br,Br
4999,KCsMnI2ClF,K,Cs,Mn,Cl,F,I,I
5000,KCsMnF2ClBr,K,Cs,Mn,Cl,Br,F,F
5001,KCsMnI2ClBr,K,Cs,Mn,Cl,Br,I,I
5002,KCsMnF2ClI,K,Cs,Mn,Cl,I,F,F
5003,KCsMnBr2ClI,K,Cs,Mn,Cl,I,Br,Br
5004,KCsMnCl2BrF,K,Cs,Mn,Br,F,Cl,Cl
5005,KCsMnI2BrF,K,Cs,Mn,Br,F,I,I
5006,KCsMnF2BrCl,K,Cs,Mn,Br,Cl,F,F
5007,KCsMnI2BrCl,K,Cs,Mn,Br,Cl,I,I
5008,KCsMnF2BrI,K,Cs,Mn,Br,I,F,F
5009,KCsMnCl2BrI,K,Cs,Mn,Br,I,Cl,Cl
5010,KCsMnCl2IF,K,Cs,Mn,I,F,Cl,Cl
5011,KCsMnBr2IF,K,Cs,Mn,I,F,Br,Br
5012,KCsMnF2ICl,K,Cs,Mn,I,Cl,F,F
5013,KCsMnBr2ICl,K,Cs,Mn,I,Cl,Br,Br
5014,KCsMnF2IBr,K,Cs,Mn,I,Br,F,F
5015,KCsMnCl2IBr,K,Cs,Mn,I,Br,Cl,Cl
5016,KCsNiBr2FCl,K,Cs,Ni,F,Cl,Br,Br
5017,KCsNiI2FCl,K,Cs,Ni,F,Cl,I,I
5018,KCsNiCl2FBr,K,Cs,Ni,F,Br,Cl,Cl
5019,KCsNiI2FBr,K,Cs,Ni,F,Br,I,I
5020,KCsNiCl2FI,K,Cs,Ni,F,I,Cl,Cl
5021,KCsNiBr2FI,K,Cs,Ni,F,I,Br,Br
5022,KCsNiBr2ClF,K,Cs,Ni,Cl,F,Br,Br
5023,KCsNiI2ClF,K,Cs,Ni,Cl,F,I,I
5024,KCsNiF2ClBr,K,Cs,Ni,Cl,Br,F,F
5025,KCsNiI2ClBr,K,Cs,Ni,Cl,Br,I,I
5026,KCsNiF2ClI,K,Cs,Ni,Cl,I,F,F
5027,KCsNiBr2ClI,K,Cs,Ni,Cl,I,Br,Br
5028,KCsNiCl2BrF,K,Cs,Ni,Br,F,Cl,Cl
5029,KCsNiI2BrF,K,Cs,Ni,Br,F,I,I
5030,KCsNiF2BrCl,K,Cs,Ni,Br,Cl,F,F
5031,KCsNiI2BrCl,K,Cs,Ni,Br,Cl,I,I
5032,KCsNiF2BrI,K,Cs,Ni,Br,I,F,F
5033,KCsNiCl2BrI,K,Cs,Ni,Br,I,Cl,Cl
5034,KCsNiCl2IF,K,Cs,Ni,I,F,Cl,Cl
5035,KCsNiBr2IF,K,Cs,Ni,I,F,Br,Br
5036,KCsNiF2ICl,K,Cs,Ni,I,Cl,F,F
5037,KCsNiBr2ICl,K,Cs,Ni,I,Cl,Br,Br
5038,KCsNiF2IBr,K,Cs,Ni,I,Br,F,F
5039,KCsNiCl2IBr,K,Cs,Ni,I,Br,Cl,Cl
5040,RbLiGeBr2FCl,Rb,Li,Ge,F,Cl,Br,Br
5041,RbLiGeI2FCl,Rb,Li,Ge,F,Cl,I,I
5042,RbLiGeCl2FBr,Rb,Li,Ge,F,Br,Cl,Cl
5043,RbLiGeI2FBr,Rb,Li,Ge,F,Br,I,I
5044,RbLiGeCl2FI,Rb,Li,Ge,F,I,Cl,Cl
5045,RbLiGeBr2FI,Rb,Li,Ge,F,I,Br,Br
